cpu_percent,cpu_freq,mem_usage,net_sent,net_recv,energy_j,cpu_deriv,mem_deriv,Split_Type,energy_per_packet,time_diff,throughput_sent,throughput_recv,tp_sent_roll_mean,tp_recv_roll_mean,tp_sent_roll_90pct,delta_net_sent,delta_net_recv,delta_net_sum,latence_classe
8.09025178052275,2601.706,6.651127579131493,132341008814,178043347345,6.888317801000832,0.0060810130659376,0.0,2,2.2192863990452425e-11,1.0,97830370.0,131401880.0,92813320.0,124805729.6,108126928.0,97830370.0,131401880.0,229232250.0,1
8.0964256081411,2601.706,6.651127579131493,132440002046,178176725851,6.89357081189551,0.0061738276183493,0.0,2,2.2193173106187016e-11,1.0,98993232.0,133378506.0,93144611.6,125372076.8,107645572.4,98993232.0,133378506.0,232371738.0,1
8.102595214616958,2601.706,6.651127579131493,132539541478,178310600587,6.898610740076197,0.0061696064758578,0.0,2,2.2192721850626243e-11,1.0,99539432.0,133874736.0,91545766.0,123156047.6,107540655.0,99539432.0,133874736.0,233414168.0,1
8.108620455942553,2601.706,6.651127579131493,132644766040,178451985753,6.904750489136672,0.0060252413255952,0.0,2,2.2194865260859455e-11,1.0,105224562.0,141385166.0,93767771.6,126087450.8,107540655.0,105224562.0,141385166.0,246609728.0,1
8.11446624958933,2601.706,6.651127579131493,132739356302,178579446483,6.906971250454095,0.0058457936467775,0.0,2,2.218616796886541e-11,1.0,94590262.0,127460730.0,99235571.6,133500203.6,105455471.8,94590262.0,127460730.0,222050992.0,0
8.120682555941979,2601.706,6.651127579131493,132834376366,178707161913,6.912012745736214,0.0062163063526483,0.0,2,2.2186488466093995e-11,1.0,95020064.0,127715430.0,98673510.4,132762913.6,105455471.8,95020064.0,127715430.0,222735494.0,0
8.126840170682122,2601.706,6.651127579131493,132945270210,178856184435,6.920656924728328,0.0061576147401432,0.0,2,2.219571724772037e-11,1.0,110893844.0,149022522.0,101053632.8,135891716.8,107869678.4,110893844.0,149022522.0,259916366.0,1
8.133056265863479,2601.706,6.651127579131493,133051043132,178998554961,6.924452509073413,0.0062160951813563,0.0,2,2.2190230499863428e-11,1.0,105772922.0,142370526.0,102300330.8,137590874.8,106285014.2,105772922.0,142370526.0,248143448.0,1
8.139133651416273,2601.706,6.651127579131493,133151497890,179134071397,6.928097192115649,0.0060773855527944,0.0,2,2.2185133971875964e-11,1.0,100454758.0,135516436.0,101346370.0,136417128.8,106285014.2,100454758.0,135516436.0,235971194.0,1
8.145385302974223,2601.706,6.651127579131493,133251833242,179268994033,6.933027192762008,0.0062516515579496,0.0,2,2.218420849968297e-11,1.0,100335352.0,134922636.0,102495388.0,137909510.0,106285014.2,100335352.0,134922636.0,235257988.0,1
8.15171958780397,2601.706,6.651127579131493,133355775364,179408618989,6.938925529625807,0.006334284829748,0.0,2,2.218579114153967e-11,1.0,103942122.0,139624956.0,104279799.6,140291415.2,106285014.2,103942122.0,139624956.0,243567078.0,1
8.157799854960082,2601.706,6.651127579131493,133452325030,179538796303,6.942105733550696,0.0060802671561113,0.0,2,2.2179880707110526e-11,1.0,96549666.0,130177314.0,101410964.0,136522373.6,106285014.2,96549666.0,130177314.0,226726980.0,1
8.164011346705538,2601.706,6.651127579131493,133554979596,179676858871,6.94847394234706,0.0062114917454554,0.0,2,2.2183166233528028e-11,1.0,102654566.0,138062568.0,100787292.8,135660782.0,106285014.2,102654566.0,138062568.0,240717134.0,1
8.170135076940744,2601.706,6.651127579131493,133658249348,179815903423,6.953532643535226,0.0061237302352061,0.0,2,2.218215627052014e-11,1.0,103269752.0,139044552.0,101350291.6,136366405.2,106285014.2,103269752.0,139044552.0,242314304.0,1
8.176143116375068,2601.706,6.651127579131493,133751806056,179941510027,6.956023975882684,0.0060080394343238,0.0,2,2.217460053896141e-11,1.0,93556708.0,125606604.0,99994562.8,134503198.8,106285014.2,93556708.0,125606604.0,219163312.0,0
8.182046856544407,2601.706,6.651127579131493,133846594700,180069589171,6.961117415618156,0.0059037401693391,0.0,2,2.217508294659552e-11,1.0,94788644.0,128079144.0,98163867.2,132194036.4,106285014.2,94788644.0,128079144.0,222867788.0,0
8.188280149208435,2601.706,6.651127579131493,133939476810,180194541115,6.9656006763493785,0.006233292664028,0.0,2,2.217397759835239e-11,2.0,46441055.0,62475972.0,88142145.0,118653768.0,104125202.0,92882110.0,124951944.0,217834054.0,0
8.194585820163168,2601.706,6.651127579131493,134042129744,180332474095,6.972920399113165,0.0063056709547328,0.0,2,2.2180291645581498e-11,1.0,102652934.0,137932980.0,88141818.6,118627850.4,103336989.0,102652934.0,137932980.0,240585914.0,1
8.200680944816316,2601.706,6.651127579131493,134147528280,180474098443,6.978440195835684,0.0060951246531484,0.0,2,2.2180421188844912e-11,1.0,105398536.0,141624348.0,88567575.4,119143809.6,104087763.4,105398536.0,141624348.0,247022884.0,1
8.207042973936755,2601.706,6.651127579131493,134255308674,180619243435,6.984120069332034,0.0063620291204387,0.0,2,2.218064312454931e-11,1.0,107780394.0,145144992.0,91412312.6,123051487.2,105636721.8,107780394.0,145144992.0,252925386.0,1
8.213171210371167,2601.706,6.651127579131493,134359670646,180759822253,6.988224198879564,0.0061282364344119,0.0,2,2.2176426264811817e-11,1.0,104361972.0,140578818.0,93326978.2,125551422.0,105636721.8,104361972.0,140578818.0,244940790.0,1
8.219476492918021,2601.706,6.651127579131493,134456836472,180890371303,6.991545833517048,0.0063052825468545,0.0,2,2.2170945742146894e-11,1.0,97165826.0,130549050.0,103471932.4,139166037.6,105636721.8,97165826.0,130549050.0,227714876.0,1
8.225601954354248,2601.706,6.651127579131493,134561990746,181031999995,6.99835301166603,0.0061254614362269,0.0,2,2.217517828915e-11,1.0,105154274.0,141628692.0,103972200.4,139905180.0,105636721.8,105154274.0,141628692.0,246782966.0,1
8.232026836524534,2601.706,6.651127579131493,134662269306,181166979949,7.002340472202258,0.0064248821702861,0.0,2,2.217128555610307e-11,1.0,100278560.0,134979954.0,102948205.2,138576301.2,105636721.8,100278560.0,134979954.0,235258514.0,1
8.23806585016833,2601.706,6.651127579131493,134766508218,181306943977,7.008066125717294,0.0060390136437948,0.0,2,2.217227064484271e-11,1.0,104238912.0,139964028.0,102239908.8,137540108.4,105636721.8,104238912.0,139964028.0,244202940.0,1
8.244267401106361,2601.706,6.651127579131493,134863920922,181438412445,7.01149518966772,0.0062015509380319,0.0,2,2.2167067549047784e-11,1.0,97412704.0,131468468.0,100850055.2,135718038.4,105636721.8,97412704.0,131468468.0,228881172.0,1
8.250428738403475,2601.706,6.651127579131493,134945398574,181547651091,7.01260777210541,0.0061613372971134,0.0,2,2.2157225188761903e-11,1.0,81477652.0,109238646.0,97712420.4,131455957.6,105636721.8,81477652.0,109238646.0,190716298.0,0
8.256754950291329,2601.706,6.651127579131493,135015272634,181641666395,7.014986048215694,0.0063262118878544,0.0,2,2.215326804372744e-11,1.0,69874060.0,94015304.0,90656377.6,121933280.0,105636721.8,69874060.0,94015304.0,163889364.0,0
8.262975274965392,2601.706,6.651127579131493,135090335972,181742777099,7.021190775754944,0.0062203246740626,0.0,2,2.2160533372600943e-11,1.0,75063338.0,101110704.0,85613333.2,115159430.0,105416886.0,75063338.0,101110704.0,176174042.0,0
8.268870157753216,2601.706,6.651127579131493,135155824386,181830828563,7.023643265585204,0.0058948827878246,0.0,2,2.2157536288176898e-11,1.0,65488414.0,88051464.0,77863233.6,104776917.2,104441202.2,65488414.0,88051464.0,153539878.0,0
8.274629052293998,2601.706,6.651127579131493,135225395224,181924423675,7.029212988417829,0.0057588945407811,0.0,2,2.2163698572554955e-11,1.0,69570838.0,93595112.0,72294860.4,97202246.0,104330448.2,69570838.0,93595112.0,163165950.0,0
8.280706913719051,2601.706,6.651127579131493,135309790696,182038036291,7.037559491357872,0.0060778614250533,0.0,2,2.2176170412681484e-11,1.0,84395472.0,113612616.0,72878424.4,98077040.0,104330448.2,84395472.0,113612616.0,198008088.0,0
8.286850391980398,2601.706,6.651127579131493,135400545084,182160082515,7.043953526366948,0.0061434782613467,0.0,2,2.2181444783078423e-11,1.0,90754388.0,122046224.0,77054490.0,103683224.0,100674595.2,90754388.0,122046224.0,212800612.0,0
